1.162463,0.178571
1.137182,0.169643
1.112908,0.187500
1.089613,0.187500
1.067268,0.196429
1.045844,0.196429
1.025309,0.196429
1.005637,0.223214
0.986794,0.276786
0.968748,0.401786
0.951466,0.482143
0.934920,0.517857
0.919077,0.562500
0.903905,0.589286
0.889377,0.651786
0.875462,0.678571
0.862132,0.687500
0.849360,0.696429
0.837119,0.696429
0.825382,0.696429
0.814129,0.696429
0.803331,0.696429
0.792966,0.696429
0.783012,0.696429
0.773450,0.705357
0.764258,0.705357
0.755418,0.705357
0.746911,0.705357
0.738720,0.705357
0.730830,0.714286
0.723225,0.714286
0.715891,0.714286
0.708814,0.714286
0.701981,0.714286
0.695380,0.714286
0.688999,0.714286
0.682828,0.714286
0.676856,0.714286
0.671074,0.714286
0.665472,0.714286
0.660042,0.723214
0.654774,0.723214
0.649662,0.723214
0.644699,0.723214
0.639877,0.723214
0.635190,0.723214
0.630632,0.723214
0.626197,0.723214
0.621879,0.723214
0.617673,0.732143
0.613574,0.732143
0.609578,0.732143
0.605681,0.732143
0.601878,0.732143
0.598165,0.732143
0.594539,0.741071
0.590995,0.741071
0.587531,0.750000
0.584144,0.750000
0.580830,0.750000
0.577587,0.750000
0.574412,0.758929
0.571303,0.758929
0.568256,0.758929
0.565271,0.758929
0.562344,0.767857
0.559473,0.767857
0.556658,0.767857
0.553896,0.767857
0.551184,0.767857
0.548521,0.767857
0.545906,0.767857
0.543337,0.767857
0.540812,0.767857
0.538330,0.767857
0.535890,0.767857
0.533490,0.785714
0.531131,0.785714
0.528810,0.785714
0.526526,0.785714
0.524277,0.785714
0.522063,0.785714
0.519883,0.794643
0.517735,0.794643
0.515619,0.794643
0.513535,0.794643
0.511480,0.794643
0.509456,0.794643
0.507459,0.794643
0.505491,0.794643
0.503549,0.794643
0.501635,0.794643
0.499746,0.794643
0.497882,0.794643
0.496043,0.794643
0.494227,0.803571
0.492436,0.803571
0.490666,0.803571
0.488919,0.803571
0.487194,0.803571
0.485490,0.803571
0.483806,0.803571
0.482143,0.803571
0.480500,0.803571
0.478876,0.812500
0.477271,0.812500
0.475685,0.812500
0.474117,0.812500
0.472566,0.821429
0.471033,0.821429
0.469517,0.821429
0.468018,0.821429
0.466536,0.821429
0.465070,0.821429
0.463619,0.821429
0.462184,0.821429
0.460764,0.821429
0.459359,0.821429
0.457969,0.821429
0.456593,0.821429
0.455231,0.821429
0.453883,0.821429
0.452549,0.821429
0.451228,0.830357
0.449920,0.830357
0.448625,0.830357
0.447342,0.830357
0.446073,0.830357
0.444815,0.830357
0.443570,0.830357
0.442336,0.830357
0.441114,0.830357
0.439903,0.830357
0.438704,0.830357
0.437516,0.830357
0.436339,0.830357
0.435173,0.830357
0.434017,0.830357
0.432872,0.830357
0.431736,0.830357
0.430611,0.830357
0.429496,0.830357
0.428391,0.830357
0.427295,0.830357
0.426209,0.830357
0.425132,0.830357
0.424064,0.830357
0.423005,0.830357
0.421956,0.830357
0.420915,0.830357
0.419883,0.830357
0.418859,0.830357
0.417843,0.830357
0.416836,0.830357
0.415837,0.839286
0.414846,0.839286
0.413863,0.839286
0.412888,0.839286
0.411921,0.839286
0.410961,0.839286
0.410009,0.848214
0.409064,0.848214
0.408127,0.848214
0.407196,0.848214
0.406273,0.848214
0.405358,0.848214
0.404449,0.848214
0.403547,0.848214
0.402652,0.848214
0.401764,0.848214
0.400882,0.848214
0.400007,0.848214
0.399138,0.848214
0.398275,0.848214
0.397419,0.848214
0.396569,0.848214
0.395725,0.848214
0.394887,0.848214
0.394055,0.866071
0.393229,0.866071
0.392409,0.866071
0.391594,0.866071
0.390786,0.866071
0.389984,0.866071
0.389187,0.866071
0.388395,0.866071
0.387610,0.866071
0.386829,0.866071
0.386054,0.875000
0.385284,0.875000
0.384519,0.875000
0.383759,0.883929
0.383004,0.883929
0.382254,0.883929
0.381509,0.883929
0.380769,0.883929
0.380034,0.883929
0.379303,0.883929
0.378577,0.883929
0.377856,0.883929
0.377139,0.883929
0.376427,0.883929
0.375719,0.883929
0.375016,0.883929
0.374317,0.883929
0.373623,0.883929
0.372933,0.883929
0.372247,0.883929
0.371565,0.883929
0.370887,0.883929
0.370214,0.883929
0.369545,0.883929
0.368879,0.883929
0.368218,0.883929
0.367561,0.883929
0.366907,0.883929
0.366257,0.883929
0.365612,0.883929
0.364969,0.883929
0.364331,0.883929
0.363697,0.883929
0.363066,0.883929
0.362438,0.883929
0.361814,0.883929
0.361194,0.883929
0.360577,0.883929
0.359964,0.883929
0.359354,0.883929
0.358748,0.883929
0.358146,0.883929
0.357547,0.883929
0.356951,0.883929
0.356358,0.883929
0.355769,0.883929
0.355183,0.883929
0.354600,0.883929
0.354020,0.883929
0.353443,0.883929
0.352870,0.883929
0.352300,0.883929
0.351732,0.883929
0.351168,0.883929
0.350606,0.883929
0.350048,0.883929
0.349492,0.883929
0.348939,0.883929
0.348389,0.883929
0.347841,0.883929
0.347297,0.883929
0.346755,0.883929
0.346215,0.883929
0.345679,0.883929
0.345146,0.883929
0.344616,0.883929
0.344089,0.892857
0.343565,0.892857
0.343043,0.892857
0.342524,0.901786
0.342007,0.901786
0.341492,0.901786
0.340980,0.901786
0.340471,0.901786
0.339963,0.901786
0.339458,0.901786
0.338956,0.901786
0.338456,0.901786
0.337958,0.901786
0.337463,0.901786
0.336969,0.901786
0.336479,0.901786
0.335990,0.901786
0.335504,0.901786
0.335020,0.901786
0.334538,0.901786
0.334058,0.901786
0.333581,0.901786
0.333106,0.901786
0.332633,0.901786
0.332163,0.901786
0.331694,0.901786
0.331227,0.901786
0.330762,0.901786
0.330299,0.901786
0.329839,0.901786
0.329380,0.901786
0.328924,0.901786
0.328470,0.901786
0.328017,0.901786
0.327567,0.901786
0.327119,0.901786
0.326672,0.901786
0.326227,0.901786
0.325784,0.910714
0.325343,0.910714
0.324904,0.910714
0.324467,0.910714
0.324031,0.910714
0.323598,0.910714
0.323166,0.910714
0.322735,0.910714
