1.152917,0.151786
1.128515,0.169643
1.105082,0.178571
1.082587,0.169643
1.061006,0.178571
1.040308,0.196429
1.020464,0.214286
1.001443,0.258929
0.983218,0.312500
0.965757,0.410714
0.949032,0.500000
0.933012,0.535714
0.917665,0.544643
0.902962,0.580357
0.888876,0.616071
0.875378,0.669643
0.862441,0.678571
0.850039,0.678571
0.838145,0.678571
0.826735,0.678571
0.815785,0.678571
0.805272,0.678571
0.795173,0.687500
0.785468,0.687500
0.776137,0.687500
0.767161,0.687500
0.758522,0.687500
0.750202,0.696429
0.742185,0.696429
0.734454,0.705357
0.726997,0.705357
0.719799,0.705357
0.712847,0.705357
0.706129,0.714286
0.699634,0.723214
0.693349,0.723214
0.687266,0.723214
0.681374,0.723214
0.675663,0.723214
0.670126,0.723214
0.664753,0.732143
0.659537,0.732143
0.654471,0.732143
0.649547,0.741071
0.644760,0.741071
0.640102,0.750000
0.635568,0.750000
0.631153,0.750000
0.626852,0.758929
0.622659,0.758929
0.618570,0.758929
0.614580,0.758929
0.610685,0.758929
0.606882,0.758929
0.603166,0.758929
0.599533,0.767857
0.595982,0.767857
0.592507,0.767857
0.589107,0.767857
0.585778,0.767857
0.582519,0.767857
0.579324,0.767857
0.576195,0.767857
0.573126,0.767857
0.570117,0.767857
0.567165,0.767857
0.564268,0.776786
0.561425,0.776786
0.558634,0.776786
0.555892,0.776786
0.553198,0.785714
0.550551,0.785714
0.547949,0.794643
0.545391,0.794643
0.542876,0.794643
0.540401,0.794643
0.537967,0.794643
0.535572,0.794643
0.533215,0.794643
0.530894,0.794643
0.528608,0.794643
0.526357,0.803571
0.524139,0.803571
0.521954,0.803571
0.519801,0.803571
0.517678,0.803571
0.515585,0.803571
0.513521,0.812500
0.511486,0.812500
0.509478,0.812500
0.507498,0.812500
0.505545,0.812500
0.503618,0.812500
0.501716,0.812500
0.499839,0.812500
0.497985,0.821429
0.496155,0.821429
0.494348,0.821429
0.492563,0.821429
0.490800,0.821429
0.489058,0.821429
0.487337,0.830357
0.485637,0.839286
0.483957,0.839286
0.482296,0.848214
0.480655,0.848214
0.479032,0.848214
0.477428,0.848214
0.475842,0.848214
0.474274,0.848214
0.472724,0.848214
0.471190,0.848214
0.469674,0.839286
0.468174,0.839286
0.466690,0.839286
0.465221,0.839286
0.463768,0.839286
0.462331,0.839286
0.460909,0.839286
0.459501,0.839286
0.458108,0.839286
0.456730,0.839286
0.455365,0.839286
0.454014,0.839286
0.452677,0.839286
0.451353,0.839286
0.450043,0.839286
0.448745,0.839286
0.447460,0.839286
0.446188,0.839286
0.444928,0.839286
0.443680,0.839286
0.442443,0.839286
0.441219,0.839286
0.440006,0.839286
0.438804,0.839286
0.437614,0.839286
0.436434,0.839286
0.435265,0.839286
0.434106,0.839286
0.432958,0.839286
0.431820,0.839286
0.430692,0.839286
0.429574,0.839286
0.428466,0.839286
0.427368,0.839286
0.426279,0.839286
0.425199,0.848214
0.424129,0.848214
0.423068,0.848214
0.422016,0.848214
0.420973,0.848214
0.419939,0.857143
0.418913,0.857143
0.417896,0.857143
0.416887,0.857143
0.415887,0.857143
0.414894,0.857143
0.413910,0.857143
0.412934,0.857143
0.411966,0.857143
0.411005,0.857143
0.410052,0.857143
0.409106,0.857143
0.408169,0.857143
0.407238,0.857143
0.406315,0.857143
0.405398,0.857143
0.404489,0.857143
0.403587,0.857143
0.402692,0.857143
0.401803,0.857143
0.400922,0.857143
0.400047,0.857143
0.399178,0.857143
0.398316,0.857143
0.397461,0.857143
0.396611,0.857143
0.395768,0.857143
0.394931,0.857143
0.394101,0.857143
0.393276,0.857143
0.392457,0.857143
0.391644,0.857143
0.390837,0.857143
0.390036,0.857143
0.389240,0.866071
0.388450,0.866071
0.387665,0.866071
0.386886,0.866071
0.386112,0.866071
0.385344,0.866071
0.384581,0.866071
0.383823,0.866071
0.383070,0.866071
0.382323,0.866071
0.381580,0.866071
0.380843,0.866071
0.380110,0.866071
0.379382,0.866071
0.378659,0.875000
0.377941,0.875000
0.377228,0.875000
0.376519,0.875000
0.375814,0.875000
0.375115,0.875000
0.374420,0.875000
0.373729,0.875000
0.373043,0.875000
0.372360,0.875000
0.371683,0.875000
0.371010,0.875000
0.370340,0.875000
0.369675,0.875000
0.369014,0.875000
0.368358,0.875000
0.367705,0.875000
0.367056,0.875000
0.366411,0.875000
0.365770,0.875000
0.365133,0.875000
0.364500,0.875000
0.363870,0.875000
0.363244,0.875000
0.362622,0.875000
0.362004,0.875000
0.361389,0.875000
0.360778,0.875000
0.360171,0.875000
0.359567,0.883929
0.358967,0.883929
0.358370,0.883929
0.357776,0.883929
0.357186,0.883929
